Order ID,Date,Customer Segment,Product Category,Product Name,Region,Sales,Profit,Quantity
ORD-107313,2025-08-16,Corporate,Furniture,Adjustable Standing Desk,North,1991.95,-123.88,7
ORD-113332,2025-08-16,Corporate,Health & Beauty,Hair Dryer,South,1078.74,96.74,8
ORD-102255,2025-08-16,Consumer,Health & Beauty,Vitamin Supplements,West,1381.49,151.06,8
ORD-100183,2025-08-16,Consumer,Health & Beauty,Perfume,South,400.66,45.62,2
ORD-100137,2025-08-16,Consumer,Furniture,Dining Table Set,East,1526.09,-55.3,2
ORD-106041,2025-08-17,Consumer,Technology,Business Laptop,North,7461.24,992.24,7
ORD-113205,2025-08-17,Consumer,Office Supplies,Sticky Notes Pack,North,198.1,48.83,5
ORD-101408,2025-08-17,Consumer,Furniture,Filing Cabinet,North,1603.52,-55.63,8
ORD-107275,2025-08-17,Consumer,Office Supplies,Shredder,North,772.42,72.91,5
ORD-108232,2025-08-17,Consumer,Sporting Goods,Golf Club Set,West,541.54,33.02,2
ORD-105318,2025-08-17,Consumer,Health & Beauty,Digital Scale,East,1844.32,278.17,7
ORD-102094,2025-08-17,Corporate,Furniture,Bunk Bed Frame,East,387.28,-33.16,1
ORD-101224,2025-08-18,Home Office,Technology,Webcam HD,East,8712.64,1862.58,7
ORD-107658,2025-08-18,Consumer,Clothing,Wool Sweater,North,682.59,260.79,6
ORD-103537,2025-08-18,Consumer,Furniture,Dining Table Set,West,3955.08,409.75,4
ORD-114202,2025-08-18,Home Office,Health & Beauty,Massage Gun,South,1679.24,507.32,7
ORD-111751,2025-08-18,Consumer,Technology,USB-C Docking Station,West,3825.2,640.62,7
ORD-107208,2025-08-18,Consumer,Technology,Mechanical Keyboard,West,594.88,112.09,1
ORD-113550,2025-08-18,Consumer,Clothing,Running Shoes,North,199.11,27.82,7
ORD-111836,2025-08-18,Home Office,Health & Beauty,Digital Scale,South,254.35,48.09,2
ORD-105143,2025-08-18,Home Office,Clothing,Rain Jacket,East,437.92,127.84,4
ORD-108154,2025-08-19,Corporate,Technology,Bluetooth Speaker,West,5950.7,600.52,5
ORD-109407,2025-08-19,Home Office,Technology,27-inch Monitor,East,7170.17,1112.29,7
ORD-106245,2025-08-19,Consumer,Office Supplies,Ballpoint Pen Box,South,267.31,26.79,4
ORD-109015,2025-08-19,Consumer,Office Supplies,Sticky Notes Pack,South,184.4,48.52,8
ORD-113509,2025-08-19,Corporate,Technology,Noise Cancelling Headphones,South,940.47,56.76,4
ORD-103080,2025-08-19,Corporate,Technology,Laptop Stand,North,5925.08,1454.72,5
ORD-100734,2025-08-19,Corporate,Office Supplies,Whiteboard Markers,South,643.3,44.85,8
ORD-106958,2025-08-19,Consumer,Office Supplies,Label Printer,East,1599.13,318.18,7
ORD-110922,2025-08-19,Consumer,Clothing,Cotton T-Shirt,West,1548.88,504.42,8
ORD-111653,2025-08-19,Consumer,Health & Beauty,Digital Scale,North,160.88,40.63,8
ORD-103045,2025-08-20,Corporate,Sporting Goods,Golf Club Set,North,4138.91,671.96,8
ORD-112959,2025-08-20,Corporate,Technology,Mechanical Keyboard,East,4992.78,996.46,6
ORD-101105,2025-08-20,Consumer,Office Supplies,Stapler Heavy Duty,South,1065.71,324.35,7
ORD-109115,2025-08-20,Consumer,Health & Beauty,Yoga Mat,North,716.77,70.0,4
ORD-104684,2025-08-20,Consumer,Clothing,Formal Trousers,North,130.75,43.8,1
ORD-108471,2025-08-20,Corporate,Office Supplies,Ballpoint Pen Box,East,229.4,45.38,3
ORD-106999,2025-08-21,Corporate,Sporting Goods,Basketball,South,2922.85,579.04,7
ORD-107792,2025-08-21,Corporate,Health & Beauty,Digital Scale,West,1350.21,463.42,8
ORD-103467,2025-08-21,Consumer,Office Supplies,Stapler Heavy Duty,West,35.67,6.93,3
ORD-114436,2025-08-21,Consumer,Sporting Goods,Hiking Backpack,East,875.91,187.95,2
ORD-112067,2025-08-21,Consumer,Furniture,Sofa - 3 Seater,North,4745.98,60.68,7
ORD-113305,2025-08-21,Home Office,Health & Beauty,Yoga Mat,East,880.08,245.94,5
ORD-104653,2025-08-21,Consumer,Office Supplies,Envelopes Box,North,101.45,22.63,7
ORD-103218,2025-08-21,Consumer,Sporting Goods,Golf Club Set,East,2559.9,642.43,5
ORD-111184,2025-08-21,Consumer,Office Supplies,Binder Clips Set,East,127.58,18.18,7
ORD-114647,2025-08-21,Consumer,Sporting Goods,Cycling Helmet,East,150.73,33.02,1
ORD-111309,2025-08-21,Consumer,Office Supplies,Binder Clips Set,South,7.07,1.48,1
ORD-100788,2025-08-21,Consumer,Clothing,Rain Jacket,West,537.47,210.79,4
ORD-104450,2025-08-21,Home Office,Sporting Goods,Cycling Helmet,North,1930.09,117.9,6
ORD-102617,2025-08-21,Corporate,Furniture,Ergonomic Mesh Chair,North,1331.56,-10.01,4
ORD-112542,2025-08-21,Home Office,Furniture,Adjustable Standing Desk,North,5500.11,-329.93,8
ORD-100511,2025-08-21,Consumer,Health & Beauty,Electric Toothbrush,East,636.76,167.51,6
ORD-105505,2025-08-22,Home Office,Sporting Goods,Dumbbell Set,North,3328.98,249.99,7
ORD-111674,2025-08-22,Home Office,Sporting Goods,Camping Tent,East,498.57,143.96,6
ORD-102118,2025-08-22,Consumer,Clothing,Wool Sweater,North,568.68,215.67,5
ORD-113999,2025-08-22,Consumer,Health & Beauty,Digital Scale,West,83.96,8.43,5
ORD-106240,2025-08-22,Corporate,Clothing,Formal Trousers,South,544.3,220.33,6
ORD-112643,2025-08-22,Consumer,Technology,Bluetooth Speaker,West,2669.12,711.86,3
ORD-112739,2025-08-22,Corporate,Health & Beauty,Electric Toothbrush,North,915.64,281.41,8
ORD-107088,2025-08-23,Corporate,Furniture,Ergonomic Mesh Chair,East,1714.19,4.61,2
ORD-100487,2025-08-23,Consumer,Clothing,Wool Sweater,North,484.71,161.97,5
ORD-100706,2025-08-23,Consumer,Furniture,Study Desk,East,2587.4,-175.44,3
ORD-114981,2025-08-23,Consumer,Sporting Goods,Camping Tent,South,2976.42,746.84,7
ORD-100036,2025-08-23,Corporate,Sporting Goods,Fitness Tracker,West,1881.69,318.57,4
ORD-100783,2025-08-23,Corporate,Furniture,Executive Office Chair,West,706.72,26.71,3
ORD-105858,2025-08-23,Corporate,Technology,Laptop Stand,North,3269.78,916.02,5
ORD-106004,2025-08-23,Consumer,Technology,USB-C Docking Station,South,7442.17,1997.12,6
ORD-114006,2025-08-23,Consumer,Office Supplies,Label Printer,West,262.37,26.86,2
ORD-110501,2025-08-24,Consumer,Technology,Mechanical Keyboard,West,3374.98,555.24,7
ORD-108636,2025-08-24,Consumer,Furniture,Adjustable Standing Desk,South,254.97,-27.53,1
ORD-113903,2025-08-24,Consumer,Sporting Goods,Fitness Tracker,West,264.35,45.76,2
ORD-108056,2025-08-24,Consumer,Clothing,Formal Trousers,West,427.83,127.06,7
ORD-107071,2025-08-24,Consumer,Health & Beauty,Digital Scale,East,1252.44,116.08,6
ORD-109833,2025-08-24,Consumer,Health & Beauty,Hair Dryer,East,160.78,37.92,8
ORD-110000,2025-08-24,Corporate,Technology,Webcam HD,North,220.95,44.35,1
ORD-100357,2025-08-24,Corporate,Sporting Goods,Golf Club Set,South,1163.41,163.33,4
ORD-110973,2025-08-24,Corporate,Sporting Goods,Dumbbell Set,North,996.88,56.89,6
ORD-103626,2025-08-24,Consumer,Health & Beauty,Electric Toothbrush,East,588.57,73.75,2
ORD-102520,2025-08-25,Home Office,Technology,Webcam HD,West,1487.1,336.42,2
ORD-110203,2025-08-25,Corporate,Office Supplies,Ballpoint Pen Box,North,1020.94,140.66,6
ORD-102812,2025-08-25,Consumer,Office Supplies,Copy Paper Ream,South,1344.42,120.8,8
ORD-108277,2025-08-25,Corporate,Health & Beauty,Vitamin Supplements,East,2070.66,522.65,8
ORD-113073,2025-08-25,Consumer,Furniture,Bookcase - 5 Shelf,West,2288.05,299.71,3
ORD-104643,2025-08-25,Consumer,Furniture,Dining Table Set,South,2360.63,304.15,5
ORD-108978,2025-08-25,Home Office,Health & Beauty,Massage Gun,West,1527.07,560.1,7
ORD-106945,2025-08-26,Consumer,Clothing,Baseball Cap,North,75.37,28.41,3
ORD-114069,2025-08-26,Corporate,Furniture,Executive Office Chair,West,1206.61,-152.01,6
ORD-105875,2025-08-26,Consumer,Furniture,Dining Table Set,South,3853.55,547.81,8
ORD-102937,2025-08-26,Consumer,Health & Beauty,Massage Gun,West,432.94,100.27,3
ORD-107472,2025-08-26,Consumer,Office Supplies,Desk Organizer,West,386.8,125.95,3
ORD-112878,2025-08-26,Consumer,Office Supplies,Label Printer,West,244.57,85.18,5
ORD-114268,2025-08-26,Consumer,Furniture,Ergonomic Mesh Chair,North,3066.89,315.97,3
ORD-102064,2025-08-26,Corporate,Clothing,Wool Sweater,North,751.15,314.46,6
ORD-112713,2025-08-26,Consumer,Office Supplies,Shredder,North,236.3,45.41,8
ORD-111470,2025-08-27,Consumer,Technology,Webcam HD,West,5554.18,131.73,5
ORD-104185,2025-08-27,Consumer,Clothing,Baseball Cap,South,239.9,33.6,3
ORD-107576,2025-08-27,Consumer,Sporting Goods,Camping Tent,East,304.37,71.44,6
ORD-113118,2025-08-27,Consumer,Clothing,Formal Trousers,North,112.32,21.71,1
ORD-108681,2025-08-27,Corporate,Furniture,Adjustable Standing Desk,South,4116.8,-375.16,8
ORD-113032,2025-08-27,Home Office,Clothing,Cotton T-Shirt,North,165.44,50.04,2
ORD-103311,2025-08-28,Consumer,Technology,Laptop Stand,North,4520.69,1228.07,5
ORD-110143,2025-08-28,Consumer,Technology,USB-C Docking Station,North,8009.32,2281.87,6
ORD-101995,2025-08-28,Corporate,Furniture,Bunk Bed Frame,West,3366.2,303.32,6
ORD-107488,2025-08-28,Home Office,Furniture,Sofa - 3 Seater,North,7088.61,-876.56,7
ORD-109621,2025-08-28,Consumer,Clothing,Rain Jacket,West,181.06,45.75,2
ORD-109035,2025-08-28,Consumer,Office Supplies,Whiteboard Markers,East,175.02,58.82,2
ORD-113541,2025-08-28,Consumer,Technology,27-inch Monitor,North,1664.97,420.67,4
ORD-105519,2025-08-28,Corporate,Clothing,Winter Coat,East,112.01,23.15,5
ORD-102982,2025-08-28,Consumer,Health & Beauty,Perfume,North,313.33,115.01,5
ORD-105916,2025-08-28,Corporate,Office Supplies,Desk Organizer,South,20.3,5.2,1
ORD-113295,2025-08-28,Consumer,Furniture,Study Desk,East,424.31,20.01,1
ORD-100121,2025-08-28,Consumer,Health & Beauty,Digital Scale,West,8.14,1.03,1
ORD-108080,2025-08-28,Corporate,Sporting Goods,Basketball,North,218.67,54.36,2
ORD-111690,2025-08-29,Consumer,Furniture,Adjustable Standing Desk,West,4666.51,877.55,4
ORD-101575,2025-08-29,Corporate,Office Supplies,Envelopes Box,West,293.43,32.15,5
ORD-111791,2025-08-29,Consumer,Health & Beauty,Massage Gun,South,1379.47,202.68,5
ORD-106014,2025-08-29,Consumer,Clothing,Running Shoes,East,174.4,22.16,5
ORD-109825,2025-08-29,Home Office,Technology,27-inch Monitor,East,4255.08,395.7,4
ORD-100283,2025-08-29,Consumer,Technology,Mechanical Keyboard,North,2861.31,378.61,2
ORD-104779,2025-08-30,Corporate,Furniture,Executive Office Chair,North,2366.32,-204.18,2
ORD-103948,2025-08-30,Consumer,Sporting Goods,Cycling Helmet,East,1308.03,321.64,4
ORD-104502,2025-08-30,Consumer,Sporting Goods,Tennis Racket,East,140.55,41.69,6
ORD-113403,2025-08-30,Corporate,Clothing,Denim Jacket,North,206.65,61.37,3
ORD-106526,2025-08-30,Home Office,Furniture,Adjustable Standing Desk,West,5418.07,-682.62,6
ORD-101468,2025-08-30,Corporate,Health & Beauty,Vitamin Supplements,North,398.67,116.76,3
ORD-114187,2025-08-30,Consumer,Health & Beauty,Skincare Set,West,156.31,35.96,5
ORD-113690,2025-08-30,Consumer,Health & Beauty,Digital Scale,East,95.68,9.33,4
ORD-110470,2025-08-31,Corporate,Clothing,Winter Coat,North,133.5,39.48,1
ORD-110909,2025-08-31,Home Office,Sporting Goods,Basketball,East,568.33,120.05,1
ORD-104041,2025-08-31,Home Office,Clothing,Winter Coat,South,370.23,90.76,4
ORD-113054,2025-08-31,Home Office,Office Supplies,Binder Clips Set,South,1178.45,334.32,7
ORD-114883,2025-08-31,Corporate,Health & Beauty,Skincare Set,North,240.1,46.22,3
ORD-100566,2025-08-31,Consumer,Office Supplies,Whiteboard Markers,West,444.5,49.83,4
ORD-111830,2025-09-01,Home Office,Clothing,Winter Coat,East,219.11,78.58,3
ORD-110416,2025-09-01,Home Office,Furniture,Study Desk,South,256.91,26.55,2
ORD-109350,2025-09-01,Consumer,Health & Beauty,Massage Gun,South,143.74,51.47,4
ORD-103123,2025-09-01,Consumer,Clothing,Running Shoes,West,76.71,28.18,5
ORD-113378,2025-09-01,Home Office,Technology,Webcam HD,West,498.8,76.76,3
ORD-114425,2025-09-01,Consumer,Clothing,Running Shoes,East,386.05,168.71,5
ORD-114381,2025-09-01,Home Office,Clothing,Rain Jacket,South,1058.29,293.23,6
ORD-112292,2025-09-01,Home Office,Technology,Webcam HD,North,2463.03,461.7,2
ORD-103063,2025-09-02,Consumer,Furniture,Conference Table,East,1511.29,171.18,2
ORD-102134,2025-09-02,Consumer,Technology,Mechanical Keyboard,East,3895.79,818.52,4
ORD-109469,2025-09-02,Consumer,Sporting Goods,Cycling Helmet,South,233.52,27.52,1
ORD-113735,2025-09-02,Consumer,Furniture,Bunk Bed Frame,North,944.54,-22.04,1
ORD-104069,2025-09-02,Consumer,Furniture,Sofa - 3 Seater,West,7918.93,-888.33,7
ORD-100574,2025-09-02,Consumer,Furniture,Executive Office Chair,East,1922.1,195.7,3
ORD-113306,2025-09-02,Consumer,Clothing,Wool Sweater,North,743.66,107.75,6
ORD-107110,2025-09-02,Consumer,Furniture,Study Desk,South,1058.21,120.68,1
ORD-105894,2025-09-03,Corporate,Clothing,Baseball Cap,East,246.14,50.72,8
ORD-114084,2025-09-03,Corporate,Technology,Smartphone,West,751.06,170.52,1
ORD-105898,2025-09-03,Corporate,Clothing,Running Shoes,South,551.61,168.11,4
ORD-107198,2025-09-03,Consumer,Office Supplies,Shredder,South,1026.47,74.92,7
ORD-105877,2025-09-03,Consumer,Office Supplies,Stapler Heavy Duty,West,473.57,63.84,3
ORD-111826,2025-09-03,Corporate,Clothing,Wool Sweater,North,36.81,11.24,1
ORD-106116,2025-09-03,Consumer,Sporting Goods,Camping Tent,South,3555.19,859.35,8
ORD-114557,2025-09-03,Home Office,Clothing,Denim Jacket,East,87.08,11.72,4
ORD-108994,2025-09-03,Consumer,Furniture,Dining Table Set,East,5217.68,551.13,5
ORD-109840,2025-09-04,Consumer,Sporting Goods,Tennis Racket,South,1528.32,399.37,7
ORD-106879,2025-09-04,Consumer,Clothing,Winter Coat,East,214.57,24.77,5
ORD-112781,2025-09-04,Consumer,Furniture,Ergonomic Mesh Chair,West,2346.78,300.15,4
ORD-102955,2025-09-04,Corporate,Sporting Goods,Tennis Racket,West,135.13,11.31,3
ORD-101633,2025-09-04,Consumer,Sporting Goods,Cycling Helmet,West,302.02,35.48,1
ORD-110205,2025-09-04,Corporate,Furniture,Study Desk,West,1928.47,84.43,3
ORD-110769,2025-09-04,Consumer,Office Supplies,Ballpoint Pen Box,West,957.14,66.18,7
ORD-112000,2025-09-04,Corporate,Clothing,Rain Jacket,West,669.36,181.24,4
ORD-101921,2025-09-04,Home Office,Clothing,Formal Trousers,North,1084.48,187.65,5
ORD-114396,2025-09-04,Consumer,Office Supplies,Sticky Notes Pack,West,1359.09,154.38,7
ORD-102096,2025-09-04,Corporate,Sporting Goods,Camping Tent,East,1139.48,203.47,5
ORD-101328,2025-09-04,Consumer,Health & Beauty,Skincare Set,East,211.77,61.24,5
ORD-111004,2025-09-04,Corporate,Clothing,Winter Coat,West,361.18,75.8,5
ORD-106029,2025-09-04,Consumer,Office Supplies,Copy Paper Ream,East,275.17,14.02,6
ORD-109991,2025-09-04,Consumer,Office Supplies,Stapler Heavy Duty,North,329.62,25.48,5
ORD-102534,2025-09-04,Consumer,Health & Beauty,Vitamin Supplements,North,2009.67,547.44,7
ORD-104101,2025-09-04,Corporate,Sporting Goods,Tennis Racket,South,480.94,128.32,7
ORD-104038,2025-09-05,Corporate,Office Supplies,Sticky Notes Pack,South,591.32,171.62,8
ORD-111698,2025-09-05,Corporate,Sporting Goods,Basketball,North,3690.46,475.5,7
ORD-109716,2025-09-05,Corporate,Clothing,Baseball Cap,South,269.86,45.44,7
ORD-106111,2025-09-05,Corporate,Technology,Wireless Mouse,East,887.72,209.6,1
ORD-100111,2025-09-05,Consumer,Health & Beauty,Perfume,North,877.11,209.28,4
ORD-109140,2025-09-05,Consumer,Clothing,Baseball Cap,North,944.77,251.33,6
ORD-106855,2025-09-05,Consumer,Sporting Goods,Cycling Helmet,North,174.2,32.45,4
ORD-102000,2025-09-05,Corporate,Sporting Goods,Fitness Tracker,South,1413.37,189.11,3
ORD-107498,2025-09-05,Home Office,Clothing,Winter Coat,West,345.08,80.09,6
ORD-100694,2025-09-05,Consumer,Furniture,Adjustable Standing Desk,East,823.4,-38.72,1
ORD-110222,2025-09-05,Corporate,Technology,Webcam HD,North,834.03,174.95,2
ORD-103105,2025-09-05,Consumer,Office Supplies,Ballpoint Pen Box,North,892.47,290.45,4
ORD-108825,2025-09-06,Home Office,Health & Beauty,Perfume,West,515.43,121.93,3
ORD-105206,2025-09-06,Corporate,Health & Beauty,Perfume,East,622.11,182.61,7
ORD-111158,2025-09-06,Corporate,Health & Beauty,Electric Toothbrush,North,919.7,268.82,5
ORD-110638,2025-09-06,Consumer,Health & Beauty,Yoga Mat,East,1178.57,167.27,4
ORD-100828,2025-09-06,Consumer,Sporting Goods,Hiking Backpack,West,1480.27,350.38,8
ORD-112221,2025-09-06,Corporate,Furniture,Executive Office Chair,East,5203.04,-302.12,7
ORD-114371,2025-09-06,Consumer,Technology,Business Laptop,East,3898.69,346.08,4
ORD-111491,2025-09-07,Consumer,Furniture,Conference Table,North,336.19,-33.61,2
ORD-105291,2025-09-07,Consumer,Sporting Goods,Tennis Racket,East,76.57,7.08,3
ORD-113369,2025-09-07,Consumer,Office Supplies,Shredder,East,200.81,62.3,3
ORD-113530,2025-09-07,Consumer,Health & Beauty,Electric Toothbrush,West,15.26,4.24,2
ORD-107357,2025-09-07,Consumer,Office Supplies,Envelopes Box,North,91.39,28.82,1
ORD-113628,2025-09-07,Corporate,Health & Beauty,Electric Toothbrush,West,219.96,17.89,2
ORD-110615,2025-09-07,Corporate,Office Supplies,Ballpoint Pen Box,East,623.44,164.4,7
ORD-104799,2025-09-07,Corporate,Clothing,Cotton T-Shirt,East,672.48,275.32,6
ORD-101447,2025-09-07,Corporate,Sporting Goods,Basketball,North,532.51,90.89,5
ORD-109000,2025-09-07,Consumer,Technology,USB-C Docking Station,South,413.23,107.53,1
ORD-103120,2025-09-07,Consumer,Clothing,Wool Sweater,East,426.24,161.03,6
ORD-110398,2025-09-07,Corporate,Office Supplies,Whiteboard Markers,North,1945.72,659.91,8
ORD-112434,2025-09-07,Consumer,Technology,Bluetooth Speaker,West,47.85,8.42,3
ORD-113461,2025-09-07,Consumer,Health & Beauty,Digital Scale,South,2074.97,573.83,8
ORD-106828,2025-09-07,Consumer,Technology,Webcam HD,South,8478.54,536.66,8
ORD-105391,2025-09-07,Consumer,Furniture,Bookcase - 5 Shelf,North,2727.32,260.24,3
ORD-108981,2025-09-07,Consumer,Clothing,Cotton T-Shirt,West,72.63,28.78,1
ORD-109697,2025-09-08,Corporate,Furniture,Conference Table,South,4172.07,126.15,7
ORD-107344,2025-09-08,Consumer,Health & Beauty,Electric Toothbrush,East,973.5,214.87,5
ORD-109544,2025-09-08,Corporate,Clothing,Wool Sweater,South,989.3,370.68,7
ORD-100652,2025-09-08,Consumer,Office Supplies,Whiteboard Markers,North,606.09,140.3,3
ORD-103545,2025-09-08,Consumer,Clothing,Wool Sweater,North,17.57,4.07,1
ORD-104238,2025-09-08,Home Office,Health & Beauty,Yoga Mat,South,1570.01,119.79,6
ORD-109717,2025-09-08,Consumer,Furniture,Bunk Bed Frame,North,3145.26,277.27,4
ORD-108606,2025-09-08,Corporate,Office Supplies,Ballpoint Pen Box,North,1550.16,168.46,7
ORD-111122,2025-09-09,Corporate,Office Supplies,Binder Clips Set,East,291.17,59.98,2
ORD-100508,2025-09-09,Corporate,Office Supplies,Ballpoint Pen Box,South,79.32,9.14,6
ORD-107660,2025-09-09,Consumer,Clothing,Cotton T-Shirt,North,82.17,27.18,1
ORD-113942,2025-09-09,Corporate,Sporting Goods,Golf Club Set,East,542.59,74.76,1
ORD-100184,2025-09-09,Consumer,Technology,Bluetooth Speaker,North,597.6,177.99,4
ORD-101888,2025-09-09,Consumer,Furniture,Conference Table,South,1120.82,-138.05,2
ORD-113841,2025-09-09,Corporate,Health & Beauty,Electric Toothbrush,West,480.83,94.72,4
ORD-114291,2025-09-09,Corporate,Health & Beauty,Electric Toothbrush,West,141.11,41.79,1
ORD-108675,2025-09-10,Consumer,Furniture,Filing Cabinet,North,4811.36,761.77,7
ORD-109109,2025-09-10,Consumer,Office Supplies,Ballpoint Pen Box,East,806.5,196.85,5
ORD-103618,2025-09-10,Corporate,Technology,Noise Cancelling Headphones,East,2735.79,496.29,2
ORD-106909,2025-09-10,Corporate,Sporting Goods,Tennis Racket,North,218.06,33.6,5
ORD-113016,2025-09-10,Consumer,Health & Beauty,Digital Scale,West,647.35,241.65,3
ORD-107715,2025-09-10,Corporate,Technology,Laptop Stand,North,1026.37,123.98,2
ORD-112216,2025-09-10,Home Office,Furniture,Dining Table Set,East,134.04,8.65,1
ORD-109085,2025-09-10,Consumer,Sporting Goods,Camping Tent,South,1623.14,285.94,4
ORD-105606,2025-09-10,Consumer,Technology,Wireless Mouse,South,3563.5,501.22,6
ORD-100456,2025-09-10,Corporate,Furniture,Ergonomic Mesh Chair,North,1537.89,-218.23,3
ORD-101292,2025-09-10,Corporate,Technology,Mechanical Keyboard,North,4881.76,810.37,3
ORD-107731,2025-09-10,Corporate,Office Supplies,Sticky Notes Pack,East,161.25,15.77,3
ORD-101686,2025-09-10,Home Office,Technology,Webcam HD,West,8682.88,1074.71,5
ORD-108522,2025-09-10,Corporate,Health & Beauty,Vitamin Supplements,North,64.27,24.64,7
ORD-113678,2025-09-10,Consumer,Sporting Goods,Dumbbell Set,North,3895.69,1017.99,7
ORD-114753,2025-09-10,Corporate,Furniture,Sofa - 3 Seater,West,2199.82,11.59,3
ORD-107190,2025-09-11,Consumer,Technology,Bluetooth Speaker,West,1168.2,87.38,5
ORD-110343,2025-09-11,Consumer,Clothing,Formal Trousers,North,163.28,20.46,3
ORD-101465,2025-09-11,Corporate,Furniture,Bookcase - 5 Shelf,East,6387.96,-704.13,7
ORD-104337,2025-09-11,Home Office,Office Supplies,Whiteboard Markers,South,25.56,2.45,4
ORD-114019,2025-09-11,Corporate,Clothing,Cotton T-Shirt,North,246.64,79.61,3
ORD-112006,2025-09-11,Consumer,Clothing,Winter Coat,West,221.47,29.76,5
ORD-108024,2025-09-11,Consumer,Office Supplies,Binder Clips Set,West,555.51,151.13,8
ORD-102327,2025-09-11,Consumer,Office Supplies,Shredder,East,518.26,144.4,5
ORD-101387,2025-09-12,Consumer,Office Supplies,Whiteboard Markers,North,79.86,19.47,8
ORD-102324,2025-09-12,Home Office,Health & Beauty,Yoga Mat,West,2097.65,271.35,7
ORD-104415,2025-09-12,Consumer,Technology,Noise Cancelling Headphones,East,1258.25,141.79,2
ORD-100406,2025-09-12,Corporate,Technology,27-inch Monitor,South,5008.51,421.25,7
ORD-110843,2025-09-12,Corporate,Technology,USB-C Docking Station,South,3317.69,395.83,4
ORD-106482,2025-09-12,Consumer,Sporting Goods,Tennis Racket,North,376.13,28.65,3
ORD-105131,2025-09-12,Consumer,Technology,Laptop Stand,West,3296.18,83.7,4
ORD-102266,2025-09-12,Consumer,Health & Beauty,Digital Scale,South,1343.93,274.77,6
ORD-100680,2025-09-12,Corporate,Health & Beauty,Vitamin Supplements,East,529.99,87.37,4
ORD-106101,2025-09-13,Corporate,Sporting Goods,Cycling Helmet,North,1998.06,302.14,6
ORD-102451,2025-09-13,Corporate,Sporting Goods,Fitness Tracker,West,873.55,235.17,7
ORD-110382,2025-09-13,Corporate,Office Supplies,Shredder,North,571.07,84.52,7
ORD-110112,2025-09-13,Consumer,Furniture,Bunk Bed Frame,South,949.3,-35.12,1
ORD-106081,2025-09-13,Consumer,Technology,Webcam HD,East,4116.91,233.91,5
ORD-109733,2025-09-13,Consumer,Office Supplies,Copy Paper Ream,North,966.22,291.58,7
ORD-110022,2025-09-13,Home Office,Clothing,Running Shoes,South,92.18,39.32,2
ORD-101473,2025-09-13,Corporate,Office Supplies,Shredder,West,293.14,33.34,8
ORD-101262,2025-09-13,Corporate,Technology,Business Laptop,South,6227.61,997.83,5
ORD-103180,2025-09-13,Consumer,Office Supplies,Copy Paper Ream,North,692.3,193.61,5
ORD-113197,2025-09-13,Consumer,Furniture,Bookcase - 5 Shelf,South,1693.61,120.9,2
ORD-104739,2025-09-13,Consumer,Clothing,Wool Sweater,West,245.69,81.54,5
ORD-109284,2025-09-13,Home Office,Furniture,Dining Table Set,East,502.69,-17.22,1
ORD-104742,2025-09-13,Consumer,Technology,Bluetooth Speaker,East,6872.97,627.43,8
ORD-112100,2025-09-13,Consumer,Health & Beauty,Digital Scale,West,1042.69,311.72,4
ORD-100150,2025-09-14,Corporate,Sporting Goods,Tennis Racket,West,1037.43,101.12,6
ORD-104727,2025-09-14,Consumer,Sporting Goods,Tennis Racket,East,687.26,97.48,2
ORD-112343,2025-09-14,Consumer,Technology,Laptop Stand,North,1689.6,252.51,1
ORD-103559,2025-09-14,Consumer,Technology,Smartphone,East,9697.55,1946.14,7
ORD-109463,2025-09-14,Corporate,Sporting Goods,Golf Club Set,East,2050.44,571.56,8
ORD-105053,2025-09-14,Corporate,Sporting Goods,Tennis Racket,North,3630.72,910.37,8
ORD-113745,2025-09-14,Corporate,Technology,Webcam HD,West,2610.22,599.87,2
ORD-113426,2025-09-14,Consumer,Furniture,Dining Table Set,South,1176.48,8.93,2
ORD-101557,2025-09-14,Consumer,Health & Beauty,Perfume,South,970.14,356.78,6
ORD-103544,2025-09-15,Consumer,Furniture,Ergonomic Mesh Chair,West,634.39,-15.42,1
ORD-111820,2025-09-15,Consumer,Health & Beauty,Digital Scale,East,1919.39,340.1,8
ORD-106586,2025-09-15,Corporate,Clothing,Denim Jacket,East,698.07,152.47,6
ORD-101834,2025-09-15,Corporate,Technology,Mechanical Keyboard,West,6747.65,1920.94,5
ORD-109324,2025-09-15,Consumer,Technology,Business Laptop,North,3625.98,319.74,4
ORD-114181,2025-09-15,Corporate,Technology,Laptop Stand,South,3266.71,75.61,3
ORD-114207,2025-09-15,Consumer,Furniture,Filing Cabinet,South,1572.97,8.04,8
ORD-114621,2025-09-15,Corporate,Technology,Bluetooth Speaker,South,11929.19,2819.86,8
ORD-113878,2025-09-16,Corporate,Sporting Goods,Camping Tent,South,3482.68,825.18,7
ORD-111966,2025-09-16,Consumer,Clothing,Denim Jacket,West,1272.05,475.71,6
ORD-102618,2025-09-16,Consumer,Clothing,Cotton T-Shirt,East,120.4,42.6,6
ORD-114200,2025-09-16,Home Office,Sporting Goods,Golf Club Set,West,3838.47,280.88,8
ORD-114509,2025-09-16,Corporate,Clothing,Baseball Cap,South,103.74,32.19,1
ORD-100965,2025-09-16,Corporate,Clothing,Winter Coat,South,55.67,15.77,6
ORD-105801,2025-09-16,Consumer,Technology,Wireless Mouse,West,991.4,146.56,1
